,郵遞區號,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積,單價
5999,114,-1.035331304798475,5,15,15,2,4,0,3.5,-0.598162940628933,1.0977750440379264,2.0,309733,2773380,-0.9220844020371688,-0.945892931865444,0.1999563657850809,3.925033381697133
6000,111,2.583089688923732,5,6,6,2,4,2,21.25,1.1656694190861865,-0.2431141050325164,1.0,303444,2776606,0.8711635819121218,-0.1575667313166502,-0.4384519028208025,3.5034247120460438
6001,242,-0.0514693772892524,5,2,5,2,4,1,38.41666666666666,-0.5918430201218106,-0.8193256863726953,0.0,292878,2768618,-0.0581343558183432,-0.0551867052713521,-0.4384519028208025,1.5359175870076247
6002,813,-0.896657652070424,5,8,13,2,4,0,7.916666666666667,-0.6326352343041473,0.0596673157253255,1.0,178447,2508215,-0.9896954239907704,-1.2410886736293862,0.2704161412499442,1.7232992179636646
6003,802,0.1003266002896674,5,4,7,4,4,2,37.66666666666666,0.1780382052913036,-0.8193256863726953,0.0,178292,2501898,0.6086404506445809,-0.5824438394046364,-0.4384519028208025,0.8894509602092873
6004,251,-0.0549061766549563,5,5,15,2,4,0,13.166666666666666,0.3412070620206503,0.4813985803523196,1.0,294375,2786828,0.2145728624380246,-0.7070062044264155,1.124474025672531,1.348535956051585
6005,407,-1.113560549101734,5,11,23,2,4,0,16.583333333333332,-0.0672896180306364,-0.2137628448570113,1.0,214097,2672585,-0.4804910745494195,0.5642124523027,0.2234429576067023,1.6296084024856448
6006,106,-1.3298626070830952,5,7,11,2,4,0,39.5,-1.4002183068055805,-0.8193256863726953,0.0,305828,2770523,-1.38121699045012,-1.6420771089734696,-0.4384519028208025,4.580869090043272
6007,112,-0.5475461304885064,0,2,6,2,4,2,36.91666666666666,-0.9762090946004476,-0.8193256863726953,0.0,303413,2780572,-1.046273685039809,-0.2582404235945265,-0.4384519028208025,2.1917532953537644
6008,244,2.024838110835835,5,26,41,11,0,0,1.6666666666666667,5.016799160835518,0.1678035374245547,1.0,286408,2773230,4.321588831987764,2.418997257490014,3.067455712733915,2.308866814701289
6009,114,-0.9344624450931664,5,4,10,5,4,2,27.08333333333333,-0.749841032799875,-0.8193256863726953,0.0,309623,2775009,-0.6380615315709929,-0.0500677039690873,-0.4384519028208025,3.128661450133964
6010,110,-0.7442848690035537,5,8,15,5,4,0,39.75,0.3756793556958641,-0.8193256863726953,0.0,306464,2769603,0.9990304518829498,-1.6420771089734696,-0.4384519028208025,3.222352265611983
6011,220,-1.0414838966699445,5,6,24,2,4,0,13.416666666666666,-0.2769960712215224,0.629699684396977,1.0,297003,2767062,-0.583180618353425,-0.908353588982168,0.0376853677447895,2.8007435959608937
6012,106,-0.9201384421424006,5,12,12,2,4,0,40.0,-0.3493878879394716,-0.8193256863726953,0.0,306160,2769089,0.1359290795798604,-1.6420771089734696,-0.4384519028208025,3.643960935263073
6013,220,-1.4504870547507014,5,17,23,2,4,0,20.08333333333333,-1.1916609300705356,0.1029218044050172,1.0,296468,2768544,-1.3167177728542154,-1.270096347675554,-0.4384519028208025,2.988125226916934
6014,244,0.3102357307795796,5,15,24,11,4,0,1.0,1.4437459213995798,1.576664025848799,2.0,286512,2773613,0.9280247342664062,0.5215541081171592,0.9985004877201994,2.3603967632142
6015,247,0.5932068897431967,5,5,5,2,4,1,14.833333333333334,0.4520929400092554,-0.8193256863726953,0.0,296684,2775163,0.7642306685294381,0.0488996545413672,-0.4384519028208025,2.0043716643977243
6016,110,0.6860004726172008,5,15,19,2,4,0,12.333333333333334,0.638243325855411,2.8480370323983086,2.0,307763,2767860,0.2420133190468085,-0.997082944888093,2.3308307874194343,3.175506857872974
6017,320,-0.3692651675878685,5,3,15,11,4,0,8.166666666666666,-0.0310937096716619,0.0287712523826886,1.0,275175,2758168,-0.0838774645956559,-0.2957797664778024,-0.4384519028208025,1.3157441706342778
6018,106,-0.8775029031580746,5,3,5,4,4,1,47.41666666666666,-0.5889703289822094,-0.8193256863726953,0.0,305586,2768583,0.0456867532066433,-0.6524035238689233,-0.4384519028208025,3.175506857872974
6019,114,0.3486653964142684,5,5,5,2,4,1,40.5,-0.4890006773240887,-0.8193256863726953,0.0,308902,2774401,0.0219238835660468,0.4703640950945104,-0.4384519028208025,2.753898188221884
6020,242,-0.4205768224534471,5,12,13,2,4,0,15.666666666666666,-0.0661405415747962,0.2635813337867292,1.0,294837,2771529,-0.1681790735587241,-0.1712174014560233,-0.175829103360857,2.285444110831784
6021,402,-0.9224456640942018,5,8,18,2,4,0,23.916666666666668,-0.4206306282015806,-0.167418749843056,1.0,216842,2669250,-0.6001540966681368,-0.8503382408898327,-0.1566128009613488,0.9737726941395052
6022,407,-0.3149973845965447,5,16,16,2,4,0,27.416666666666668,0.9720500362770672,-0.8193256863726953,1.0,213425,2674754,0.5342400373650948,0.5369111120239538,-0.4384519028208025,1.114308917356535
6023,248,-0.016428443896272,0,2,5,2,4,1,39.66666666666666,-0.8894538221844921,-0.8193256863726953,0.0,294984,2776215,-0.4966158789483954,-0.3299064418262349,-0.4384519028208025,1.2079997328345549
6024,806,-0.7044131896489892,5,31,68,11,5,0,2.25,6.620335354960891,2.93300120659056,2.0,178464,2501413,5.346504030891105,9.902977161401289,-0.4384519028208025,1.9481571751109128
6025,807,0.5009420452331469,5,8,15,11,4,0,0.25,0.9611338099465828,-0.0500137091410355,1.0,177100,2505310,0.1101859708025477,2.403640253583219,0.7380128329713099,1.5078103423642188
6026,106,-1.332986970142826,5,12,12,2,4,0,42.41666666666666,-1.0802005138540098,-0.8193256863726953,0.0,304862,2768990,-0.9594260543295344,-0.6967682018218857,-0.4384519028208025,4.276373939739708
6027,408,-0.1715170194689083,5,4,28,11,5,0,4.333333333333333,2.2808481194793613,1.5843880416844582,2.0,214015,2671901,1.7970668239796446,2.036778493587568,-0.0946936043407108,2.0277943682672293
6028,302,1.2130564872317855,5,9,10,2,4,2,10.0,0.2619207865676578,0.7517391346003929,1.0,252258,2745399,-0.0253189644099007,-0.0841943793175198,0.3366056272926945,2.238598703092774
6029,324,-0.4884235679736007,5,2,13,2,4,0,3.25,-0.553348958851155,0.9154882703163686,1.0,271220,2756813,-0.8445721843999853,-0.4288738003366895,-0.1181801961623327,1.048725346521921
6030,237,-0.3881795808802389,5,5,7,2,4,2,30.0,-0.3516860408511527,-0.8193256863726953,0.0,286632,2758812,-0.4165576395640052,-0.0057030260161249,-0.4384519028208025,1.479703097720813
6031,330,-0.4614338778499265,5,7,12,2,4,0,24.33333333333333,-0.9836780915634106,1.18428402139731,1.0,281777,2767165,-0.881913836692351,-0.4374054691737978,-0.4384519028208025,1.451595853077407
6032,813,-0.9434509972803918,5,15,29,2,4,0,22.666666666666668,-0.041435397774226,0.9263018924862916,1.0,178496,2507639,-0.0878379428690886,0.9925022279255294,-0.1352613538507843,1.27826784444307
6033,221,0.4895501368461284,1,2,7,11,4,2,3.75,-0.2155204808340571,1.1070438630407178,1.0,312749,2770963,-0.6929424447885608,-1.1284706449795583,1.538692099617485,1.7232992179636646
6034,900,-0.5001279126665923,5,4,7,2,4,2,25.58333333333333,-0.5567961882186763,-0.8193256863726953,0.0,196729,2509491,-0.6957713578410127,0.5607997847678567,-0.2847214836247367,0.6177475953230296
6035,235,0.7686999594520746,5,5,5,2,4,1,33.166666666666664,-0.1258925172785005,-0.8193256863726953,0.0,300842,2764205,0.3834589716694059,0.2860800482129741,-0.4384519028208025,1.676453810224655
6036,241,-0.2764235175898687,5,5,14,11,4,0,4.416666666666667,0.259622633655977,1.4777966231523607,1.0,300134,2772375,-0.0861405950376178,-0.5090714874055063,0.9408515805216746,2.402557630179309
6037,333,-0.4896012125114993,5,9,14,11,4,0,0.25,0.076344938949422,0.6853125984137233,1.0,288650,2771172,-0.1000022689946322,-0.3264937742913917,-0.4384519028208025,1.4281731492079015
6038,237,-1.1211551546930794,5,11,17,2,4,0,23.83333333333333,-0.7326048859622679,-0.8193256863726953,0.0,287733,2758811,-0.7628165971841239,0.6085771302556623,-0.4384519028208025,1.9106808489197045
6039,300,0.9763739686761798,5,4,5,2,4,1,27.83333333333333,-0.1798991107030025,-0.8193256863726953,0.0,247502,2743946,0.24427644948877,0.0659629922155835,-0.4384519028208025,0.8800818786614852
6040,104,-0.3249953463876832,5,5,5,2,4,1,54.66666666666666,-0.6418278459508712,-0.8193256863726953,0.0,303368,2771680,0.1237647534543168,-1.6420771089734696,-0.4384519028208025,3.0818160423949537
6041,300,-1.4010740512829591,5,9,14,2,4,0,25.25,-1.465141126560567,-0.8193256863726953,0.0,246067,2745321,-1.720969448049599,-0.6711731953105612,-0.4384519028208025,1.348535956051585
6042,704,-0.7070328479067637,5,3,14,11,4,0,4.666666666666667,-0.7354775771018693,0.2713053496223885,1.0,168672,2546790,-0.9582944891085536,-0.6387528537295503,-0.4384519028208025,1.27826784444307
6043,248,-0.5087559614238487,5,10,14,2,4,0,23.58333333333333,-0.6108027816431785,0.4149720441656503,1.0,294774,2776214,-0.7314156623019072,-0.0330043662948711,-0.4384519028208025,1.4422267715296049
6044,248,0.4671989241880546,5,15,20,11,4,0,7.0,0.4291114108924459,0.680678188912328,1.0,295123,2775688,-0.0216413774417133,-0.311136770384597,1.1095280126951357,1.8169900334416844
6045,247,0.2525551819845498,5,8,12,11,4,0,5.5,0.1102426943967159,-0.3450711140632183,1.0,297206,2774803,-0.1613896822328396,-0.0312980325274495,1.6625304928587608,2.051217072136734
6046,115,0.4372290723766373,5,12,17,2,0,0,17.916666666666668,1.5402683436901794,4.845467527499787,3.0,308691,2771142,1.4822088012417427,1.774003093404637,-0.1822345374940267,4.299796643609213
6047,231,3.1538627528125485,1,5,16,2,4,0,25.666666666666668,0.3251199916388834,0.6976710237507783,1.0,300822,2759555,0.4759644284845846,1.077818916296611,-0.2590997470920589,0.9503499902700004
6048,244,-0.9807270519391798,5,4,15,11,4,0,3.1666666666666665,-0.9538021037115584,-0.8193256863726953,0.0,287490,2774535,-1.2454291639324264,-1.014146282562309,0.4561737311118567,1.5359175870076247
6049,242,0.0754999307458068,5,10,14,11,4,0,5.666666666666667,0.887018378544873,2.3444311999133265,2.0,292916,2767416,0.6765343639034279,-0.1336780585727473,0.0846585513880315,1.8638354411806943
6050,807,-0.7787970640325799,5,3,14,2,4,0,16.5,-0.1678338079166774,-0.5721571796315997,1.0,180857,2504514,-0.3466834871684421,0.4515944236528722,-0.2356131552704379,1.2079997328345549
6051,241,-0.2132152495353152,5,2,4,2,1,1,50.833333333333336,-0.7670771796374821,-0.8193256863726953,0.0,298774,2772923,-0.0801998776274685,-1.6420771089734696,-0.4384519028208025,1.5827629947466348
6052,811,-0.6398109749985561,5,10,15,11,4,0,2.1666666666666665,0.0206147308411591,-0.1751427656787152,1.0,181367,2516839,-0.5427271617033624,1.9173351298680537,0.6376610315516563,1.18457702896505
6053,247,-0.1718054222128833,0,12,12,11,4,0,0.6666666666666666,-0.2833159917286449,0.4520473201768147,1.0,297487,2775662,-0.6493771837808008,-0.2360580846180451,0.3814436662248805,2.8710117075694086
6054,244,1.13756706899629,5,10,13,11,4,0,8.5,1.704011738647446,0.4242408631684413,1.0,287116,2773675,1.481360127326007,0.8065118472765717,0.7828508719034963,1.8638354411806943
6055,116,2.8458005551230934,5,4,12,2,4,0,26.33333333333333,-0.2023061015918916,-0.8193256863726953,0.0,306735,2765549,-0.175251356189854,0.0932643324943296,0.355821929692203,2.847589003699904
6056,302,0.0294275923957768,5,9,14,2,4,0,2.5,-0.071311385626078,0.901585041812182,1.0,249395,2748255,-0.3749726176929616,-0.6012135108462744,1.1052577232730227,2.332289518570794
6057,248,1.4185194087520807,5,4,5,2,4,1,33.666666666666664,-0.0035158747314903,-0.8193256863726953,0.0,293854,2773957,0.7879935381700346,0.615402465325349,-0.4384519028208025,1.2314224367040598
6058,231,-0.9803905820712088,5,8,12,2,4,0,27.916666666666668,-1.0698588257514456,-0.8193256863726953,0.0,302587,2764422,-1.1192596417930696,-0.7667278862861727,-0.0370446971421868,1.7232992179636646
6059,302,0.5356224751961587,5,9,21,2,4,0,2.6666666666666665,0.3762538939237844,2.707459944189311,2.0,252779,2746942,0.023904122702763,-0.3179621054542835,0.6141744397300353,1.6296084024856448
6060,328,1.0010564368480528,3,5,5,11,4,1,0.6666666666666666,-0.6935362864636919,-0.8193256863726953,1.0,255625,2768554,-0.928590902057808,-0.9339485954934924,-0.4384519028208025,1.0206181018785152
6061,825,-0.4689563827552785,5,4,12,2,4,0,27.416666666666668,-0.4625719188397577,-0.8193256863726953,0.0,179068,2516587,-0.4210839004479283,-0.2411770859203099,-0.4384519028208025,0.6739620846098415
6062,302,-0.1708921468569619,5,3,5,2,4,1,28.166666666666668,-0.9158825806688228,-0.8193256863726953,0.0,252248,2747293,-1.0012939675058232,-0.292367098942959,-0.4384519028208025,1.334482333729882
6063,106,-0.6375998872947467,5,2,5,4,4,1,46.833333333333336,-1.2697981290676874,-0.8193256863726953,0.0,302873,2769617,-1.2966324901818067,-0.686530199217356,-0.4384519028208025,4.393487459087233
6064,412,-0.6173395945304925,5,10,10,4,4,2,22.25,-0.4189070135178201,0.11373542657494,1.0,218338,2666197,-0.4855831180438327,-0.6438718550318152,0.2447944047172669,1.09088621348703
6065,104,-1.2159194896509138,2,9,13,2,4,0,37.16666666666666,-0.7492664945719549,-0.8193256863726953,0.0,303064,2772443,-0.6151473358461322,-0.4817701471267602,-0.4384519028208025,2.707052780482874
6066,235,-0.2982700254459862,5,7,14,2,4,0,16.416666666666668,0.2395137956787687,-0.8193256863726953,0.0,302287,2765300,0.1198042751808841,0.0250109817974643,-0.4384519028208025,2.425980334048814
6067,800,1.440798520724161,5,11,12,4,4,0,31.83333333333333,7.783200728271445,-0.8193256863726953,0.0,178366,2503809,10.521434677741455,2.468480936745241,-0.4384519028208025,0.8800818786614852
6068,812,0.7291887835274791,5,2,4,2,4,1,44.333333333333336,-1.1531668687998795,-0.8193256863726953,0.0,184805,2496079,-0.7087843578822915,-1.6420771089734696,-0.4384519028208025,0.7161229515749503
6069,244,-0.0494024909574307,5,15,16,2,4,0,28.08333333333333,-0.0328173243554227,0.9201226798177644,1.0,286857,2773359,0.1777969927561493,0.2144140299812656,-0.2911269177579064,1.6296084024856448
6070,106,0.5626361988818307,5,12,12,2,4,0,40.41666666666666,3.5948170467329383,1.553491978341821,1.0,305475,2770469,4.920752616497087,-0.162685732618915,-0.4384519028208025,4.534023682304262
6071,116,2.135272328216319,5,10,12,2,4,0,10.333333333333334,0.8341608615762114,0.6034380305557356,2.0,306727,2765514,0.5232072764605322,0.2263583663532168,0.5586606772425672,2.988125226916934
6072,237,-1.007788842748848,5,11,18,2,4,0,13.25,-0.5872467142984489,-0.8193256863726953,0.0,288072,2759795,-0.7812045320250616,-0.4032787938253651,-0.4384519028208025,1.8638354411806943
6073,231,0.0767016088457032,5,4,4,2,4,1,44.833333333333336,-0.7676517178654024,-0.8193256863726953,0.0,305163,2763868,-0.2703028347522394,-0.500539818568398,-0.4384519028208025,2.238598703092774
6074,220,3.419145210145689,5,3,4,2,4,1,32.916666666666664,1.8792458981631175,-0.8193256863726953,0.0,296362,2766302,2.29778443426364,1.519759362058814,-0.4384519028208025,1.6296084024856448
6075,236,-0.2440983767026542,5,14,14,2,4,0,20.916666666666668,1.0421437000833358,1.032893311018389,1.0,295766,2764225,1.1387787566740764,0.0267173155648859,-0.4384519028208025,1.8638354411806943
6076,324,0.1468555763176579,5,2,20,2,4,0,7.083333333333333,1.3500961902485815,2.8186857722228043,2.0,275762,2757864,1.2298697569630292,0.9925022279255294,-0.4384519028208025,1.32511325218208
6077,807,-0.6879021325564121,5,24,24,11,4,0,5.916666666666667,0.722700445359686,0.4010688156614637,1.0,177530,2505286,0.1925073406288994,-0.2104630781067206,1.1735823540268293,1.5827629947466348
6078,111,3.411646738802336,5,3,8,2,4,2,22.33333333333333,1.56497348749075,0.720843071257756,1.0,303279,2778563,1.6652394757353837,0.6341721367669869,-0.4384519028208025,3.4565793043070334
6079,251,-1.2769166700016576,5,9,22,2,4,0,12.916666666666666,-1.20315169462894,-0.8193256863726953,0.0,296118,2783755,-1.3336912511689272,-1.2393823398619648,-0.4384519028208025,1.8169900334416844
6080,235,0.0097921722434685,5,4,5,2,4,1,41.16666666666666,-0.7762697912842059,-0.8193256863726953,0.0,301252,2766277,-0.4490901396672028,0.4908401003035698,-0.4384519028208025,2.0043716643977243
6081,220,-0.5219984540847078,5,12,26,2,5,0,20.83333333333333,1.2202505507386088,1.1240366978791678,1.0,298120,2767290,1.686739214934019,0.7519091667190794,-0.4384519028208025,2.332289518570794
6082,242,-0.6021023162238053,5,3,6,11,4,2,8.333333333333334,-0.22298947779702,-0.8193256863726953,0.0,295355,2770068,-0.5560230530498865,-0.8571635759595192,1.6561250587255911,2.1917532953537644
6083,800,-0.4150731367559212,5,10,15,2,4,0,15.416666666666666,0.9421740484252152,-0.5505299352917539,1.0,178409,2503705,0.7365073206154094,0.5283794431868458,-0.4384519028208025,1.4890721792686148
6084,302,1.0132895199049985,5,15,20,2,4,0,4.75,1.009969559319803,1.156477564388937,1.0,253406,2746490,0.8077959295371984,-0.6916492005196208,1.0646899737629496,1.9575262566587144
6085,231,-1.2186112485946816,5,10,14,2,4,0,26.166666666666668,-1.0911167401844943,-0.8193256863726953,0.0,304392,2764405,-1.2100677507767772,-1.6420771089734696,-0.4384519028208025,2.4962484456573293
6086,236,-0.3099984037009755,5,4,5,2,4,1,40.083333333333336,-0.7182414302642622,-0.8193256863726953,0.0,294853,2764172,-0.1509227039387672,-0.737720212240005,-0.4384519028208025,1.7092455956419617
6087,241,-0.3736152423094938,5,10,20,11,5,0,4.75,0.8715058463910264,1.3758396141216591,1.0,300127,2772734,0.7005801248492692,-0.4254611328018463,1.5408272443285416,3.0115479307864383
6088,231,3.50653124157016,1,6,9,2,4,2,16.166666666666668,-0.0305191714437418,-0.8193256863726953,0.0,298738,2761351,-0.0321083557357852,0.0676693259830051,-0.4384519028208025,1.4890721792686148
6089,239,-0.1315972729903481,5,4,9,2,4,2,26.08333333333333,-0.0741840767656795,-0.8193256863726953,0.0,284190,2760772,0.1848692753872792,0.2656040430039144,-0.0861530254964855,1.254845140573565
6090,221,-1.1471114016508428,5,11,18,5,4,0,22.83333333333333,-0.710772433301299,-0.8193256863726953,0.0,316941,2774049,-0.8083620973286002,-0.5568488328933119,-0.284721483624737,1.7467219218331695
6091,302,-0.8058348212802501,5,2,15,2,4,0,10.75,-0.9072645072500192,0.7053950395864372,1.0,252971,2744547,-1.0833324460269296,-0.9322422617260708,-0.4384519028208025,2.0277943682672293
6092,238,-0.2675551332126328,5,2,5,2,4,1,37.583333333333336,-0.8153383907827819,-0.8193256863726953,0.0,292238,2763278,-0.5042539441900159,0.4396500872809207,-0.4384519028208025,1.301690548312575
6093,241,0.3265785529381718,5,3,19,2,4,0,6.5,1.2840242940377546,1.982947258804475,2.0,298981,2775513,1.1393445392845667,-0.297486100245224,0.8404997791020206,2.425980334048814
6094,106,0.6000804884746045,0,6,7,2,4,2,48.75,0.4325586402599674,-0.8193256863726953,0.0,303461,2769143,1.2346789091521977,1.258690295643304,-0.4384519028208025,4.393487459087233
6095,251,-0.1150862158977707,5,10,13,2,4,0,9.25,-0.1195725967713778,0.1631691279231592,1.0,294530,2786922,-0.4069393351856685,-0.9015282539124816,1.4276645746425491,1.301690548312575
6096,330,-0.2585185139014115,5,3,13,2,4,0,10.75,-0.3005521385662517,0.8444273246283037,1.0,280466,2766090,-0.5243392268624246,-0.0517740377365089,0.1615237609860646,1.4469113123035058
6097,241,-1.097674364621103,5,6,14,2,4,0,8.416666666666666,-0.8808357487656885,-0.8193256863726953,0.0,300473,2772563,-1.1871535550519163,-0.7394265460074265,0.4946063359108733,3.0115479307864383
6098,302,0.5330989511863762,5,8,11,4,4,0,6.916666666666667,0.0987519298383111,3.013330971281416,0.0,252034,2745315,0.0309764053338928,-1.6420771089734696,-0.4384519028208025,1.7701446257026745
6099,106,1.419865288223965,5,2,4,4,1,1,54.083333333333336,-0.8452143786346339,-0.8193256863726953,0.0,305831,2768203,-0.2077838562930515,-1.6420771089734696,-0.4384519028208025,2.8944344114389136
6100,302,0.2493587182388255,5,7,14,2,4,0,3.75,0.4946087688753523,0.6760437794109323,1.0,249708,2747632,0.3478146672085112,0.0864389974246432,-0.4384519028208025,1.8872581450501995
6101,247,0.6946044878124598,0,6,12,11,4,0,0.5833333333333334,0.2228521870690819,0.8598753562996219,1.0,297473,2776209,-0.1200875516670409,-0.7957355603323404,1.066825118474006,2.5196711495268342
6102,251,-0.7580561000283671,5,18,22,2,4,0,13.083333333333334,-0.1523212757628313,0.3531799174803763,1.0,296042,2783736,-0.5684702704806751,1.1119455916450438,-0.0754773019412033,1.55934029087713
6103,804,-0.8091033857119684,5,6,11,2,4,0,16.666666666666668,-0.6332097725320673,-0.8193256863726953,0.0,177190,2506875,-0.7367905971015659,-0.3469697795004513,-0.2612348918031157,1.451595853077407
6104,100,2.0651904614303582,5,5,6,2,4,2,19.25,0.9013818342428788,2.0246569443170346,1.0,302678,2770026,0.4369254283607478,2.0214214896807734,-0.0413149865642999,4.393487459087233
6105,811,-0.6837202927687723,5,6,13,2,4,0,21.666666666666668,-0.2408001628625474,-0.8193256863726953,0.0,179841,2514388,-0.3319731392956921,0.0966770000291728,-0.4384519028208025,0.8426055524702774
6106,408,0.1304887205970683,5,5,8,2,4,2,15.0,0.2745606275819027,-0.8193256863726953,1.0,214378,2669510,-0.2632305521211096,-0.1132020533636876,-0.4384519028208025,1.301690548312575
6107,710,0.1020329831915204,5,14,18,2,4,0,2.9166666666666665,0.2929458508753505,0.0782049537309076,1.0,171539,2547220,-0.0553054427658914,0.1598113494237734,-0.4384519028208025,1.5124948831381198
6108,407,-0.4816461034901848,5,12,17,2,4,0,27.33333333333333,0.1332242235135249,0.9232122861520278,1.0,215751,2673945,0.2417304277415631,0.3543333989098391,-0.4384519028208025,1.09088621348703
6109,235,0.7779048136972814,5,3,3,2,1,1,52.75,-1.095713046007856,-0.8193256863726953,0.0,300114,2765635,-0.6151473358461322,-1.6420771089734696,-0.4384519028208025,2.1449078876147545
6110,338,0.3891138812567831,5,13,15,2,4,0,9.666666666666666,1.5896786312913196,0.8845922069737315,1.0,279149,2770522,1.4488276272228102,0.699012819929009,0.1764697739634599,1.7467219218331695
6111,804,-0.0893703045599865,5,16,27,2,4,0,9.666666666666666,1.9579576353881891,0.7362911029290743,2.0,176949,2507210,1.4375119750130023,0.6307594692321437,0.7679048589261006,1.8404127373111896
6112,407,-0.9300162361235494,5,15,28,2,4,0,15.25,-0.1609393491816348,0.680678188912328,1.0,213320,2672870,-0.4886949224015299,0.2400090364925899,0.528768651287777,2.1917532953537644
6113,406,0.76365291143251,5,8,14,11,4,0,5.166666666666667,0.5543607445790574,0.4891225961879791,1.0,215779,2676010,0.2835983409178521,-0.186574405362818,0.471119744089252,1.7467219218331695
6114,220,-0.67237645150575,5,3,25,2,4,0,28.0,1.0318020119807718,0.8706889784695451,1.0,298000,2767148,1.3585853008495925,2.233006876841056,-0.4384519028208025,2.051217072136734
6115,242,-0.7357769880562869,5,4,13,11,4,0,10.083333333333334,-0.269527074258559,-0.8193256863726953,0.0,296638,2771796,-0.4813397484651551,-0.4032787938253651,-0.2825863389136803,2.379134926309804
6116,234,0.402043937611669,5,5,5,2,4,1,41.75,-0.5648397234095597,-0.8193256863726953,0.0,302242,2767735,-0.0536080949344202,0.183700022167676,-0.4384519028208025,2.051217072136734
6117,235,-0.7371949682141645,5,14,17,2,4,0,24.75,-0.4763608363098436,-0.8193256863726953,0.0,300516,2765405,-0.3200917044753939,-0.2189947469438289,-0.1373964985618407,2.660207372743864
6118,300,-0.5002000133525861,5,7,8,2,4,2,28.08333333333333,0.041872645274208,-0.8193256863726953,1.0,247708,2745448,-0.2168363780608976,0.6358784705344085,-0.4384519028208025,1.432857689981803
6119,427,-1.0336008883346235,5,7,16,11,4,0,7.5,-0.619420855061982,-0.8193256863726953,0.0,219743,2676357,-0.7237775970602869,-1.1062883060030773,-0.4384519028208025,1.5124948831381198
6120,330,-0.4744841020148019,5,3,10,2,4,2,19.08333333333333,-0.2867632210961659,0.2558573179510701,1.0,282034,2763695,-0.3834593568503174,-0.1729237352234449,-0.14380193269501,1.254845140573565
6121,248,-0.5999873627679876,5,7,19,11,4,0,5.416666666666667,-0.7779934059679667,0.1539003089203681,1.0,295140,2776058,-0.969327250013116,-1.14041498135151,-0.1758291033608571,1.9575262566587144
6122,500,-0.4147607004499484,5,5,7,2,4,2,28.58333333333333,-0.3666240347770787,-0.8193256863726953,0.0,202456,2662125,-0.348097943694668,-0.1439160611772772,-0.0968287490517676,0.8098137670529704
6123,710,-0.0022486423174938,5,8,11,11,4,0,0.9166666666666666,-0.5820758702471668,0.8954058291436546,1.0,171476,2544481,-0.8742757714507307,-0.7428392135422699,-0.4384519028208025,1.676453810224655
6124,231,0.3444354895026328,5,19,24,2,5,0,19.83333333333333,2.0366693726132623,5.807879900622926,3.0,304434,2763947,2.112490629328037,1.9361048013096915,-0.4384519028208025,3.0818160423949537
6125,110,0.4134118124366894,5,3,10,4,4,2,21.0,0.2705388599864614,0.8258896866227216,1.0,307997,2771299,-0.138758377813224,-0.435699135406376,0.6526070445290516,3.0115479307864383
6126,220,-0.6916994353520851,5,28,28,11,5,0,0.6666666666666666,-0.436143160355427,0.960287562163192,1.0,296477,2767490,-0.6762518577790941,-0.7820848901929673,-0.2590997470920593,4.159260420392183
6127,105,2.2922835887487896,5,3,4,2,4,1,55.333333333333336,-0.4418885426346294,-0.8193256863726953,0.0,305726,2772227,0.4485239718758007,-1.6420771089734696,-0.4384519028208025,4.159260420392183
6128,804,-0.3370361609486456,5,12,12,2,4,0,40.083333333333336,-0.8883047457286517,-0.8193256863726953,0.0,176763,2507560,-0.27794089999386,-1.6420771089734696,-0.4384519028208025,1.240791518251862
6129,300,-0.722101891279465,5,3,13,2,4,0,26.916666666666668,-0.4694663775748008,-0.8193256863726953,0.0,251287,2742063,-0.4191036613112121,-0.0227663636903412,-0.4384519028208025,1.7232992179636646
6130,402,-0.9175187838846264,5,6,20,2,4,0,22.416666666666668,-0.1327869760135431,-0.0453792996396401,1.0,215608,2669573,-0.1978826606094695,-0.0927260481546281,0.095334274943314,1.301690548312575
6131,220,-0.1063620328925225,5,9,15,11,4,0,1.25,0.3555705177186563,3.764105310507494,3.0,297460,2769587,-0.1681790735587241,0.5096097717452077,1.030527658386046,2.5196711495268342
6132,334,0.8381088865020937,5,3,13,2,4,0,7.083333333333333,0.2498554837813327,0.5524595260403846,1.0,279334,2757612,0.0878375576881772,0.0932643324943296,-0.4384519028208025,1.2079997328345549
6133,236,-0.0537044985550599,5,4,5,6,4,1,39.25,-0.8411926110391923,-0.8193256863726953,0.0,296591,2763833,-0.4861489006543234,0.077907328587535,-0.4384519028208025,1.676453810224655
6134,242,-0.7647133967017933,5,5,14,11,4,0,4.583333333333333,-0.3844347198426059,0.0534881030567982,1.0,295421,2769458,-0.9478275108144814,-0.5602615004281553,2.053261974982094,2.051217072136734
6135,241,-1.3688210110817385,5,2,13,11,4,0,3.8333333333333335,-1.2514129057742396,-0.8193256863726953,0.0,297716,2771101,-1.5967801650469584,-1.0841059670265962,-0.0712070125190902,2.613361965004854
6136,110,-1.1732599171045894,5,11,12,2,4,0,39.083333333333336,-1.0060850824522998,-0.8193256863726953,0.0,306040,2768377,-1.050234163313242,-0.1660984001537582,-0.4384519028208025,3.737651750741093
