,郵遞區號,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積
2503,241,0.5438659869614485,5,8,12,2,4,0,13.666666666666666,0.5285065243226467,0.8320688992912487,1.0,300089,2775147,0.2736971452342701,0.699012819929009,0.3600922191143159
2504,801,1.790631049166017,5,2,5,4,4,1,39.333333333333336,1.6660922156047102,-0.8193256863726953,0.0,177702,2502255,2.6454578484099844,0.4481817561180291,-0.4384519028208025
2505,265,3.8597284686917255,5,2,5,10,4,1,1.6666666666666667,1.535097499638897,-0.8193256863726953,0.0,326583,2730399,1.3619799965125348,1.2177382852251852,-0.4384519028208025
2506,114,0.2267912035227703,5,3,14,2,4,0,7.833333333333333,0.1717182847841809,0.9525635463275332,1.0,309439,2774907,-0.0012732034640593,-0.2906607651755374,0.095334274943314
2507,247,-0.4280752937968008,5,12,16,2,4,0,23.916666666666668,-0.298828523882491,0.7254774807591514,1.0,298545,2775551,-0.4459783353095057,0.0181856467277779,-0.0135581053205656
2508,241,-1.4080918513863545,5,16,17,2,4,0,12.666666666666666,-1.356553401483643,-0.8193256863726953,0.0,297566,2771056,-1.6324244695078531,-1.0158526163297308,-0.4384519028208025
2509,802,0.4869785457123501,5,4,8,4,4,2,41.833333333333336,0.2607717101118171,-0.8193256863726953,0.0,180800,2504002,1.5928193015926138,-1.6420771089734696,-0.4384519028208025
2510,235,1.105674532225038,5,23,23,10,4,0,5.166666666666667,0.7422347451089735,0.8691441753024133,1.0,299199,2767282,0.5096284938087627,0.1700493520283029,-0.4384519028208025
2511,220,-0.6916994353520851,5,25,28,10,5,0,0.3333333333333333,-0.436143160355427,0.960287562163192,1.0,296392,2767378,-0.6762518577790941,-0.7820848901929673,-0.2590997470920593
2512,302,-0.1872109354535557,5,15,15,2,4,0,11.083333333333334,0.0958792386987099,0.6698645667424051,1.0,254061,2743830,-0.1370610299817528,-0.6899428667521992,0.7871211613256092
2513,105,0.147576583177596,5,4,4,4,1,1,53.66666666666666,-1.0399828378995934,-0.8193256863726953,0.0,304975,2770990,-0.5243392268624246,-1.6420771089734696,-0.4384519028208025
2514,106,-0.1506558876547058,5,5,12,2,4,0,43.0,0.5279319860947264,-0.8193256863726953,0.0,305708,2770041,0.8171313426102897,1.396903330804456,-0.4384519028208025
2515,333,-1.0325674451687128,5,22,28,10,4,0,0.1666666666666666,-0.4349940838995866,0.8181656707870624,1.0,289032,2770381,-0.6782320969158105,-0.6814111979150911,-0.4384519028208025
2516,115,2.666365981246556,5,8,9,2,4,2,10.333333333333334,2.365879777211556,1.4299077249712735,2.0,309966,2772211,1.9404927157389589,1.1307152630866817,1.442610587619944
2517,402,-1.0218965436416323,5,16,21,10,4,0,24.166666666666668,-0.2459710069138297,-0.8193256863726953,0.0,215508,2668137,-0.2448426172801721,-0.9646626033070818,-0.4384519028208025
2518,104,-0.337973469866565,5,6,7,2,4,2,47.91666666666666,-0.0471807800534286,-0.8193256863726953,0.0,302828,2773417,0.8986040385209058,-1.6420771089734696,1.019851934830764
2519,237,-0.8887265766111073,5,6,8,2,4,2,30.0,-1.0267684586574282,-0.8193256863726953,0.0,288115,2757871,-0.9367947499099188,-1.2496203424664944,-0.4384519028208025
2520,406,-0.234292683407499,5,9,12,10,4,0,4.333333333333333,-0.4102889400990166,0.6868574015808551,1.0,215945,2675603,-0.6533376620542335,-0.3520887808027162,-0.4384519028208025
2521,235,0.5554261302824522,5,6,26,10,4,0,1.25,0.2992657713824727,0.903129844979314,1.0,299361,2766928,-0.0108915078423956,-0.200225075502191,-0.0626664336748641
2522,428,0.4976975143634266,5,6,7,10,4,2,3.6666666666666665,-0.4183324752898998,0.9989076413414884,1.0,214035,2679730,-0.729718314470436,-0.208756744339299,-0.0114229606095092
2523,812,-0.7682943974394849,5,15,15,10,4,0,5.5,-0.5458799618881919,-0.8193256863726953,0.0,183867,2498337,-0.7837505537722683,-0.5039524861032414,-0.4384519028208025
2524,247,-0.0106603890167689,5,9,10,2,4,2,16.916666666666668,-0.3671985730049988,0.5462803133718572,1.0,296738,2775334,-0.8539075974730767,-0.3520887808027162,0.1743346292524033
2525,333,-0.4485759221810344,5,10,14,2,4,0,7.166666666666667,0.887018378544873,0.1214594424105993,1.0,286709,2772274,0.501141754651407,0.3031433858871904,1.453286311175227
2526,247,-1.0591725983004203,5,4,12,2,4,0,23.83333333333333,-1.1089274252500216,1.303233865266462,1.0,296487,2774599,-1.2397713378275226,0.1137403377033891,-0.4384519028208025
2527,302,0.4522740821873408,5,2,5,2,4,1,28.75,0.0022295075477115,-0.8193256863726953,1.0,250358,2748796,-0.1198046603617959,-0.0551867052713521,-0.4384519028208025
2528,804,-1.2264461898060068,5,14,15,2,4,0,13.666666666666666,-1.085371357905292,-0.2106732385227476,1.0,177127,2506807,-1.1998836637879502,-1.6420771089734696,-0.1651533798055748
2529,104,0.5255524127190264,5,3,4,2,4,1,47.16666666666666,-0.5901194054380499,-0.8193256863726953,0.0,303706,2773290,-0.0742591602173196,0.0591376571458971,-0.4384519028208025
2530,807,-0.4701580608551749,5,2,15,2,4,0,13.083333333333334,0.2389392574508483,0.1523555057532362,1.0,180256,2505385,-0.0838774645956559,0.1325100091450272,0.2170375234735327
2531,402,-0.5217581184647286,5,2,14,2,4,0,29.75,-0.0580970063839128,-0.8193256863726953,0.0,215371,2667642,-0.225888899828744,0.8304005200204746,-0.4384519028208025
2532,234,0.1978788284392613,5,3,5,2,4,1,43.333333333333336,-0.7343285006460288,-0.8193256863726953,0.0,301421,2767363,-0.5874239879321029,1.736463750521361,-0.4384519028208025
2533,710,-0.1205418344713007,5,5,8,2,4,2,28.83333333333333,-0.2137968661502963,0.4922122025222426,1.0,170752,2546840,-0.3529070958838364,-0.1678047339211798,-0.28899177304685
2534,807,-0.026907076927369,5,4,5,4,4,1,35.833333333333336,-0.4723390687144019,-0.8193256863726953,0.0,180417,2507680,0.131119927390692,-0.0261790312251844,-0.4384519028208025
2535,900,0.9581805622437474,5,6,7,2,4,2,29.83333333333333,0.9077017547500016,-0.2029492226870884,1.0,199387,2507845,1.231284213489255,1.618726720569268,-0.4384519028208025
2536,201,-0.1412106977895196,5,2,4,4,4,1,27.166666666666668,-0.9503548743440372,-0.8193256863726953,0.0,329127,2779819,-0.6804952273577721,-0.8076798967042919,-0.4384519028208025
2537,236,-0.578164888473868,5,9,15,2,4,0,15.083333333333334,-0.2362038570391855,0.7810903947758978,1.0,291750,2760701,-0.359413595904476,0.2127076962138437,0.2426592600062105
2538,105,-0.5128897340874927,5,5,11,2,4,0,48.16666666666666,0.419918799245722,-0.8193256863726953,0.0,305430,2772367,1.4089399531832372,-1.6420771089734696,-0.4384519028208025
2539,235,2.205979067614227,5,16,26,10,4,0,8.0,1.9504886384252265,4.039080274256962,3.0,298950,2767276,1.7039955845539756,1.2143256176903414,-0.4384519028208025
2540,220,-0.3007214487697748,5,6,14,2,4,0,10.833333333333334,0.2952440037870314,0.9077642544807092,1.0,295619,2765657,0.0465354271223789,0.4533007574202938,-0.4384519028208025
2541,220,-0.4262487430849583,0,5,5,2,4,1,36.75,-0.8434907639508732,-0.8193256863726953,0.0,296051,2768259,-0.4326824439629816,-0.2667720924316345,-0.4384519028208025
2542,241,-1.132450928832106,5,5,13,10,4,0,2.5,-0.7400738829252312,-0.2940926095478673,1.0,297776,2771026,-1.173857663705392,-0.6336338524272853,-0.0626664336748644
2543,807,-0.90204116995796,5,6,18,2,4,0,26.0,-0.3626022671816371,0.166258734257423,1.0,180427,2505765,-0.0287136600728432,-0.2241137482460937,-0.4384519028208025
2544,236,0.4094703082690289,5,19,32,10,0,0,1.9166666666666667,1.0995975228753596,1.0313485078512572,1.0,294731,2764046,0.5183981242713638,0.5983391276511327,1.2974207472681047
2545,704,0.3293424125679337,5,3,5,2,4,1,29.416666666666668,-0.6418278459508712,-0.8193256863726953,0.0,170206,2545417,-0.395623682975861,-1.0277969527016824,-0.4384519028208025
2546,813,0.0450253741324325,5,8,15,2,4,0,16.75,0.6577776256046995,-0.0932681978207272,1.0,179424,2508424,0.2821838843916262,0.3611587339795258,0.2939027330715653
2547,231,-1.008437748922792,5,14,27,2,4,0,21.916666666666668,-0.1505976610790705,0.3593591301489038,1.0,302944,2763291,-0.0725618123858483,0.4072297456999099,-0.4384519028208025
2548,248,0.3689497227405206,5,3,4,2,1,1,45.0,-0.3103192884408957,-0.8193256863726953,0.0,293861,2773345,0.4417345805499161,-0.3060177690823321,-0.4384519028208025
2549,811,-0.7451741107974771,5,9,15,10,4,0,0.5,-0.7774188677400464,-0.5041858402777986,1.0,180565,2514746,-1.2148769029659452,0.3389763950030445,-0.4384519028208025
2550,242,-0.62084849458219,5,20,24,10,4,0,0.25,0.0878357035078267,0.801172835948612,1.0,291644,2768654,-0.2920854652561197,-1.0806932994917529,1.4981243501074124
2551,235,-0.1928588225230691,5,7,14,2,4,0,26.0,-0.2178186337457379,-0.8193256863726953,0.0,300385,2764811,-0.1002851602998775,-0.1524477300143852,-0.1566128009613488
2552,247,0.546918249335185,5,4,5,2,4,1,34.416666666666664,-0.360304114269956,-0.8193256863726953,0.0,296375,2775195,0.3280122758413475,-0.1132020533636876,-0.4384519028208025
2553,235,-1.2755467569677756,5,18,21,2,4,0,15.583333333333334,-0.7222631978597038,-0.8193256863726953,0.0,301564,2766181,-0.8980386410913271,-0.8981155863776382,-0.1480722221171232
2554,300,0.1938652235856074,5,2,7,5,4,2,37.16666666666666,0.07117409489814,-0.8193256863726953,0.0,246529,2744401,1.044010169416936,-0.1933997404325043,-0.4384519028208025
2555,813,-0.8918028725468423,5,12,13,2,4,0,11.0,-0.8503852226859162,-0.5273578877847763,1.0,178787,2506517,-1.1000230330363965,-0.9339485954934924,0.1423074585865562
2556,330,-0.2807735923114938,5,4,7,2,4,2,25.416666666666668,-0.1609393491816348,0.0009647953743152,1.0,279690,2767880,-0.2332440737651188,0.0045349765884048,-0.4384519028208025
2557,241,-0.8462112054367709,5,4,14,2,4,0,19.916666666666668,-0.4981932889708124,-0.8193256863726953,0.0,300730,2772723,-0.623634075003488,0.6495291406737815,-0.4384519028208025
2558,220,0.1521910270811983,0,6,12,2,4,0,35.916666666666664,1.1398151988297762,-0.8193256863726953,0.0,296615,2767526,1.617430845148946,1.1477786007608983,-0.2697754706473418
2559,114,0.8054953428709039,5,9,10,4,4,2,12.083333333333334,0.1504603703511325,0.9896388223386972,1.0,309183,2773092,-0.1673303996429885,-0.8503382408898327,1.4746377582857917
2560,231,0.98786201131119,0,4,5,10,4,1,40.083333333333336,-0.6016101699964548,-0.8193256863726953,0.0,304130,2763061,-0.0635092906180019,-0.1217337222007958,-0.4384519028208025
2561,103,0.711019410657045,5,2,4,2,4,1,46.0,-0.5407091178369096,-0.8193256863726953,0.0,302040,2773606,-0.1995800084409407,1.2979359722940016,-0.4384519028208025
2562,300,-0.5584814011975641,5,4,22,10,4,0,6.083333333333333,0.5578079739465783,1.6307321366984135,2.0,251184,2742463,0.2977429061801118,0.4601260924899805,-0.4384519028208025
2563,406,-0.4099299544883645,5,4,15,10,4,0,3.25,0.1826345111146653,0.5277426753662753,1.0,220312,2673378,-0.0734104863015839,-0.0022903584812817,-0.0391798418532431
2564,241,-0.0921581977517465,5,4,4,2,1,1,49.25,-1.131908954366831,-0.8193256863726953,0.0,300577,2773361,-0.9291566846682986,-0.1063767182940012,-0.4384519028208025
2565,804,-0.0334201722288077,5,6,15,2,4,0,16.083333333333332,1.234614006436615,0.5679075577117032,1.0,177047,2506993,1.1141672131177442,0.4584197587225589,-0.4384519028208025
2566,813,-1.1510288722565052,5,4,9,2,4,2,26.75,-0.9664419447258036,-0.8193256863726953,0.0,178488,2507195,-1.2046928159771182,-0.3043114353149105,-0.1907751163382524
2567,220,-0.5416819413610119,5,6,19,4,4,0,1.5,-0.0759076914494402,-0.8193256863726953,0.0,297024,2769562,-0.4241957048056254,-0.9629562695396602,0.6889045046170115
2568,106,0.2039112525007417,5,5,7,2,4,2,39.41666666666666,0.3871701202542688,-0.8193256863726953,0.0,305932,2768297,0.7574412772035536,1.762058757032685,-0.2590997470920593
2569,407,-1.0160563880761355,5,13,18,2,4,0,13.083333333333334,-0.5355382737856276,0.8583305531324901,1.0,214498,2673148,-0.7113303796294984,-0.4578814743828572,-0.4384519028208025
2570,244,-0.6162821178025835,5,9,29,10,4,0,3.4166666666666665,0.0022295075477115,0.0612121188924573,1.0,286979,2774090,-0.4923725093697177,-0.1507413962469636,1.2312312612253538
2571,244,0.0725678361820593,5,6,29,10,4,0,5.083333333333333,2.444591514436628,1.4314525281384054,2.0,287845,2774700,2.1000434118972486,1.7518207544281557,-0.4384519028208025
2572,238,0.2822125974899943,5,2,5,2,4,1,35.833333333333336,-0.1948371046289287,-0.8193256863726953,0.0,291478,2766759,0.5466872547958833,0.1922316910047843,-0.4384519028208025
2573,408,-0.0125590404146055,5,3,17,10,4,0,7.0,0.5020777658383156,0.8027176391157438,1.0,210782,2671114,0.1387579926323122,0.8321068537878962,-0.4384519028208025
2574,115,2.873847721974677,5,5,11,2,4,0,10.916666666666666,1.8350064546132596,3.527750425936321,2.0,312034,2772869,1.5096492578505265,0.7928611771371986,0.9130946992779412
2575,408,0.0441120987765112,5,14,15,10,4,0,6.333333333333333,0.7347657481460106,0.5740867703802304,1.0,210814,2671235,0.4239124283194686,0.6307594692321437,-0.4384519028208025
2576,220,0.402043937611669,5,4,4,2,4,1,42.41666666666666,-0.632060696076227,-0.8193256863726953,0.0,296688,2765827,-0.0428582253351029,-0.5431981627539388,-0.4384519028208025
2577,251,1.931371588225889,5,3,23,2,5,0,5.166666666666667,1.1064919816104026,0.7764559852745024,1.0,296682,2782424,0.8219404947994581,0.3577460664446827,-0.4384519028208025
2578,830,-0.7381322771320837,5,2,15,10,4,0,4.416666666666667,-0.6751510631702444,-0.8193256863726953,0.0,183971,2502425,-0.984886271801602,-0.7496645486119563,-0.0776124466522598
2579,235,-0.8214566365789039,0,10,22,2,4,0,27.33333333333333,-0.4367176985833473,-0.1195298516619686,1.0,299979,2766412,-0.6717255968951712,-0.270184759966478,0.6355258868406003
2580,800,-1.068737955975596,5,5,12,4,4,0,38.25,-0.3907546403497286,-0.8193256863726953,0.0,178929,2503076,-0.1483766821915604,0.6580608095108899,-0.4384519028208025
2581,330,0.6970078440122526,5,4,4,2,4,1,41.91666666666666,-0.7038779745662562,-0.8193256863726953,0.0,281490,2767394,0.0224896661765371,-1.6420771089734696,-0.4384519028208025
2582,100,-1.3216431288798036,5,9,15,0,4,0,14.583333333333334,-1.3421899457856368,-0.8193256863726953,0.0,302729,2768751,-1.5223797517674722,-1.2615646788384458,-0.4384519028208025
2583,708,-0.5333903624717262,5,19,23,10,4,0,5.0,0.8939128372799154,0.6127068495585265,1.0,164718,2542748,0.4643658849695317,0.4072297456999099,0.7871211613256092
2584,220,0.6612218701973356,5,2,5,2,4,1,34.5,-0.3597295760420359,-0.8193256863726953,0.0,298467,2767426,0.0089108835247676,0.2365963689577467,-0.4384519028208025
2585,235,-0.1229932577950894,5,8,9,2,4,2,23.08333333333333,-0.4821062185890457,0.4211512568341775,1.0,299364,2764608,-0.4632347049294626,-0.2667720924316345,-0.4384519028208025
2586,802,-0.1286411448646028,5,2,5,4,4,1,38.66666666666666,-0.9457585685206752,-0.8193256863726953,0.0,181442,2502210,-0.5998712053628917,-0.2616530911293697,-0.4384519028208025
2587,231,-0.248496518548275,0,6,12,2,4,0,33.166666666666664,0.4848416190007091,-0.8193256863726953,0.0,303505,2763017,0.4869971893891472,1.3832526606650832,-0.4384519028208025
2588,103,-1.1196891074112056,5,15,17,0,4,0,4.583333333333333,-0.1994334104522906,2.929911600256297,2.0,302323,2771751,-0.4884120310962849,-1.6420771089734696,-0.4384519028208025
2589,813,-0.864452678993199,5,5,14,2,4,0,30.416666666666668,0.9950315653938768,0.2280508609426967,1.0,178999,2507021,1.044010169416936,1.5282910308959217,-0.4384519028208025
2590,330,0.0447369713884575,5,9,14,2,4,0,8.5,-0.0839512266403234,1.2630689829210342,1.0,282522,2762880,-0.2912367913403841,-0.2497087547574182,-0.4384519028208025
2591,830,0.0270002026339857,5,17,17,10,4,0,3.25,0.722700445359686,0.4165168473327821,1.0,185300,2502861,0.1260278838962783,1.0334542383436487,-0.4384519028208025
2592,235,-0.9851492273467988,5,21,22,2,4,0,23.416666666666668,0.3107565359408775,-0.8193256863726953,0.0,298992,2765547,0.2363554929419045,0.8577018602992207,-0.4384519028208025
2593,112,-0.3270141655955093,5,7,11,2,4,0,39.833333333333336,0.4021081141801945,-0.8193256863726953,0.0,302127,2777593,0.7956316034116547,1.4412680087574188,-0.4384519028208025
2594,247,-0.7659150748016899,5,2,14,2,4,0,19.75,0.7238495218155262,-0.2338452860297253,1.0,298157,2775374,0.0869888837724415,-1.6420771089734696,-0.4384519028208025
2595,407,0.3694063604184812,5,7,7,2,4,2,27.58333333333333,0.4969069217870336,-0.8193256863726953,0.0,215620,2677144,0.3910970369110261,2.113563513121542,-0.4384519028208025
2596,235,0.4366282333266886,5,5,27,10,0,0,1.0833333333333333,0.2234267252970017,0.5030258246921656,1.0,299335,2767083,-0.1036798559628196,-0.0995513832243148,-0.0263689735869041
2597,221,-0.4504024728928772,5,2,13,2,4,0,26.08333333333333,-0.674001986714404,-0.8193256863726953,0.0,312665,2773504,-0.3353678349586342,-0.5653805017304202,-0.4384519028208025
2598,241,-1.3211143905158491,5,13,17,2,4,0,12.166666666666666,-1.1152473457571443,-0.8193256863726953,0.0,297604,2771072,-1.371315794766538,-1.135295980049245,-0.4384519028208025
2599,404,0.3571973109235332,5,4,5,2,4,1,42.25,-0.776844329512126,-0.8193256863726953,0.0,217723,2672791,-0.0966075733316897,-1.6420771089734696,-0.4384519028208025
2600,813,-0.8651015851671431,5,4,14,10,0,0,19.25,-0.1638120403212358,0.0503984967225344,1.0,178681,2507402,-0.3879856177342404,0.402110744397645,0.2213078128956455
2601,111,2.6211107840044554,5,4,10,2,4,2,17.25,1.130048048955132,1.465438197815306,1.0,302509,2775983,1.3042701702425152,0.2075886949115789,-0.244153734114664
2602,236,-0.2824559416513488,5,2,8,2,4,2,28.416666666666668,-0.3447915821161096,0.2450436957811471,1.0,294423,2763651,-0.015700660031564,1.1665482722025362,-0.4384519028208025
2603,330,-0.9681815325762608,5,19,20,2,4,0,24.75,-0.2999776003383316,0.0673913315609848,1.0,280885,2764999,-0.0960417907211994,-0.0517740377365089,-0.1950454057603652
2604,234,-1.271701387048107,5,24,27,10,4,0,11.75,0.1550566761744941,-0.1195298516619686,1.0,301794,2767838,-0.3579991393782501,0.3850474067234288,0.0398205124558456
2605,807,-0.9197539051504338,5,11,14,2,4,0,23.08333333333333,-0.3039993679337732,-0.2817341842108126,1.0,181086,2504766,-0.411465596069592,0.3406827287704661,-0.4384519028208025
2606,238,-0.7825703332662547,5,2,11,2,4,0,25.58333333333333,-0.5746068732842035,-0.0515585123081674,1.0,292113,2763601,-0.4309850961315103,-0.1729237352234449,-0.327424377845866
2607,401,-0.4208892587594202,5,10,16,10,4,0,22.83333333333333,0.206765116687315,-0.8193256863726953,0.0,218822,2671952,-0.0875550515638437,0.2110013624464221,-0.4384519028208025
2608,704,-0.4115882702662217,5,14,22,10,4,0,2.1666666666666665,0.7255731364992868,0.8629649626338858,1.0,166701,2545510,0.2159873189642505,0.2860800482129741,1.365745378021911
2609,407,-0.9296797662555786,5,14,39,10,5,0,7.166666666666667,0.6744392342143862,0.4644057455138695,3.0,213307,2672899,0.2898219496332463,-0.0944323819220497,1.3294479179339518
2610,717,-0.998295585759666,5,18,24,10,0,0,1.6666666666666667,-0.7291576565947466,-0.0052144172942121,1.0,172189,2541480,-1.1000230330363965,-0.7581962174490645,0.607769005596866
2611,104,-0.688262635986381,5,7,12,2,4,0,36.41666666666666,0.1544821379465738,-0.8193256863726953,0.0,304163,2773061,0.2711511234870636,0.2485407053296981,-0.4384519028208025
2612,403,-0.494455992035081,5,5,15,10,4,0,15.333333333333334,0.4905870012799109,0.5493699197061208,1.0,215114,2672032,0.4994444068199357,0.258778707934228,-0.4384519028208025
2613,220,0.2006426880690233,5,4,13,2,4,0,14.833333333333334,0.3285672210064049,1.34339874761189,1.0,296069,2765334,0.5871407114459464,-0.0261790312251844,-0.2697754706473418
2614,116,0.3927910162424662,5,3,7,2,4,2,12.666666666666666,-0.1511721993069906,-0.1998596163528248,1.0,305929,2764636,-0.4239128135003804,-0.5670868354978418,0.7614994247929315
2615,320,0.2826932687299532,5,6,9,2,4,2,15.083333333333334,-0.5297928915064254,-0.8193256863726953,0.0,276874,2760630,-0.654186335969969,-0.4647068094525438,-0.2462888788257206
2616,406,-0.3411699336122895,5,8,9,2,4,2,25.166666666666668,-0.1281906701901814,-0.1102610326591776,1.0,219056,2674372,-0.3356507262638795,0.6256404679298786,-0.4384519028208025
2617,262,-0.6796345872291245,5,2,9,4,4,2,11.416666666666666,-0.8860065928169706,-0.8193256863726953,0.0,328315,2747189,-1.2423173595747294,-0.9612499357722386,-0.4384519028208025
2618,412,-0.527285837724252,5,5,12,10,4,0,29.08333333333333,0.2762842422656638,-0.8193256863726953,0.0,218593,2667681,0.5990221462662442,0.007947644123248,-0.4384519028208025
2619,103,-0.3872182384003215,5,7,11,5,4,0,44.0,0.6095164144593992,-0.8193256863726953,0.0,301901,2771567,0.990543712725594,-0.019353696155498,-0.4384519028208025
2620,807,-0.3349212074928278,5,12,15,2,4,0,16.333333333333332,0.8094557177756414,0.7270222839262832,2.0,180786,2504298,0.7862961903385633,0.2997307183523472,0.7486885565265928
2621,236,-0.0779062954869744,0,6,8,2,4,2,27.666666666666668,0.1975725050405916,0.8119864581185349,1.0,295409,2763973,0.5942129940770763,1.3917843295021914,0.1487128927197257
2622,247,0.7725933964957391,5,3,5,2,4,1,35.416666666666664,-0.1494485846232298,-0.8193256863726953,0.0,298293,2775756,0.5424438852172052,0.6665924783479978,-0.4384519028208025
2623,404,0.2164327383016626,5,12,14,2,4,0,27.0,1.0237584767898886,-0.8193256863726953,1.0,217870,2671887,0.3449857541560595,0.7740915056955607,-0.4384519028208025
2624,330,-0.6742751029035863,5,5,9,2,4,0,20.666666666666668,-0.6929617482357718,0.6157964558927903,1.0,281330,2767876,-0.8386314669898361,-0.3333191093610782,-0.4384519028208025
2625,114,-0.6327691413331629,5,2,5,2,4,1,40.0,-1.273819896663129,-0.8193256863726953,0.0,309592,2775432,-1.103983511309829,-0.4425244704760626,-0.4384519028208025
2626,236,0.4078840931771655,5,10,18,10,4,0,4.166666666666667,0.0223383455249198,1.1827392182301784,1.0,295706,2763852,-0.3557360089362886,-0.6933555342870426,1.1778526434489425
2627,242,0.4164640748104262,5,5,5,2,4,1,36.91666666666666,-0.4298232398483045,-0.8193256863726953,0.0,293153,2768816,-0.0089112687056795,0.3065560534220336,-0.4384519028208025
2628,114,1.6995438491938657,5,10,12,2,4,0,24.166666666666668,0.872654922846867,0.8629649626338858,1.0,311335,2774200,1.264665387508188,0.6785368147199493,0.857580936790473
2629,114,0.1862706179942617,0,3,5,2,4,1,41.833333333333336,-0.6688311426631219,-0.8193256863726953,0.0,309538,2773333,-0.2391847911752681,0.2826673806781307,-0.4384519028208025
2630,247,0.2391444543897054,5,4,13,2,4,0,28.25,0.2004451961801928,0.265126136953861,1.0,297308,2775116,0.1430013622109903,0.4754830963967751,0.1017397090764833
2631,110,-0.0487055176594907,5,2,5,2,4,1,41.833333333333336,-0.6906635953240907,-0.8193256863726953,0.0,306170,2768240,-0.3749726176929616,0.8832968668105452,-0.4384519028208025
2632,221,-0.288151895844858,5,13,23,2,4,0,13.25,-0.4424630808625497,-0.8193256863726953,0.0,314362,2774088,-0.4638004875399528,0.3253257248636714,-0.4384519028208025
2633,105,-0.7705775858292881,5,13,18,10,5,0,2.75,0.9720500362770672,1.216724887907079,1.0,308100,2771523,0.6346664507271389,0.5727441211398082,1.263258431891201
2634,814,-0.127223164706725,5,8,13,10,4,0,7.333333333333333,-0.4981932889708124,0.0025095985414472,1.0,181947,2508347,-0.873427097534995,-0.8639889110292057,0.6419313209737694
2635,701,-1.0293709814229883,5,24,25,2,4,0,27.5,0.0504907186930113,-0.8193256863726953,0.0,170967,2544389,0.1579946013889856,0.2690167105387576,-0.1608830903834617
2636,100,-0.1539004185244261,5,7,7,2,4,2,47.16666666666666,-0.0155811775178153,-0.8193256863726953,0.0,301162,2769643,0.3512093628714537,0.4823084314664616,-0.4384519028208025
2637,241,-0.6288276371655025,5,14,15,4,4,0,0.25,-0.2120732514665356,0.8923162228093907,1.0,299686,2771748,-0.6041145749415696,-0.5090714874055063,1.1927986564263375
2638,116,0.354265216359786,5,2,5,2,4,1,39.833333333333336,-0.536687350241468,-0.8193256863726953,0.0,306034,2764071,-0.2298493781021768,1.523172029593657,-0.4384519028208025
2639,100,-0.9608993632908884,2,2,12,4,4,0,40.66666666666666,0.0091239662827546,-0.8193256863726953,0.0,302367,2768751,0.3500777976504727,-1.043153956608477,-0.4384519028208025
2640,220,0.8370033426501893,5,13,14,2,4,0,29.25,1.5908277077471598,3.096750342306537,1.0,296111,2767514,1.990281585462113,2.325148900281824,-0.2142617081598734
2641,801,-1.1357915939498182,5,13,15,10,4,0,1.0,-0.4533793071930341,-0.1504259150046056,1.0,177546,2503410,-0.7713033363414796,-0.5926818420091662,-0.4384519028208025
2642,262,-0.2333073073655837,5,14,14,10,4,0,7.416666666666667,-0.3120429031246565,-0.8193256863726953,0.0,327461,2746721,-0.7548956406372584,-0.8452192395875677,-0.21639685287093
2643,105,-1.263554009530809,5,15,19,2,4,0,31.416666666666668,-0.9009445867428966,-0.8193256863726953,0.0,306506,2771585,-0.8974728584808366,-0.4630004756851222,-0.3274243778458663
2644,408,-0.8284504031203013,5,6,14,2,4,0,24.166666666666668,-0.229883936532063,-0.2693757588737578,1.0,212975,2672410,-0.1384754865079787,-1.075574298189488,-0.4384519028208025
2645,221,0.4276156475774655,5,9,13,2,4,0,26.33333333333333,0.3676358205049808,1.122491894712036,1.0,317083,2773404,0.4889774285258638,0.7160761576032253,0.073982827832749
2646,220,-1.437749266891799,5,34,37,2,5,0,15.416666666666666,-0.5418581942927503,0.8104416549514031,1.0,296719,2769320,-0.8414603800422881,0.3236193910962499,-0.4384519028208025
2647,302,1.5654125396834229,5,10,14,10,4,0,0.1666666666666666,1.4971779765961617,2.6132269509942683,2.0,253154,2744086,1.158864039346485,0.907185539554448,-0.4384519028208025
2648,813,-0.9024978076359208,5,6,15,2,4,0,26.58333333333333,-0.2252876307087008,-0.3311678855590317,1.0,178588,2506507,-0.2397505737857584,0.3679840690492122,-0.4384519028208025
2649,116,2.2013886572726222,5,3,4,2,4,1,45.66666666666666,-0.3729439552842014,-0.8193256863726953,0.0,306355,2765604,0.146961840484423,0.8559955265317991,-0.4384519028208025
2650,811,-0.4499939023389124,5,12,15,10,4,0,6.75,0.0510652569209317,0.0905633790679624,1.0,181226,2516929,-0.2488030955536048,-0.2531214222922614,-0.4384519028208025
2651,231,-0.8875969991972048,5,14,15,2,4,0,32.583333333333336,-0.2132223279223762,-0.8193256863726953,0.0,304442,2761841,0.1056597099186243,0.7979801784394637,0.5714715455089061
2652,242,-0.8434713793690068,5,12,13,10,4,0,9.416666666666666,-0.445910310230071,-0.8193256863726953,0.0,296631,2771822,-0.6915279882623346,-0.8708142460988922,0.5458498089762287
2653,242,1.469278291691707,5,15,22,0,5,0,8.083333333333334,3.6109041171147047,4.85628114966971,3.0,296134,2772395,3.028492675711978,1.898565458426416,-0.4384519028208025
